EVENTID,REPORTER,STA,LAT,LON,ELEV,CHN,DIST,BAZ,ISCPHASE,REPPHASE,DATE,TIME,RES,TDEF,AMPLITUDE,PER,AUTHOR,DATE_1,TIME_1,LAT_1,LON_1,DEPTH,AUTHOR_1,TYPE,MAG,Y
604512268,,T25A,37.1388,-104.4108,2017.0,BHZ,5.35,277.6,Pn,P,2014-05-03,2014-05-03 09:40:28.240,-0.1,True,,,ISC,2014-05-03,09:39:08.28,36.6092,-97.7748,10.0,TUL,ML,3.6,0
604512268,,435B,30.7827,-97.585,248.0,BHZ,5.81,178.4,Pn,P,2014-05-03,2014-05-03 09:40:34.580,0.0,True,,,ISC,2014-05-03,09:39:08.28,36.6092,-97.7748,10.0,TUL,ML,3.6,0
604512268,,S44A,37.6936,-89.2551,155.0,BHZ,6.89,78.4,Pn,,2014-05-03,2014-05-03 09:40:50.450,1.1,True,,,ISC,2014-05-03,09:39:08.28,36.6092,-97.7748,10.0,TUL,ML,3.6,0
604512268,,P43A,39.6409,-89.5213,176.0,BHZ,7.17,62.6,Pn,Pn,2014-05-03,2014-05-03 09:40:54.340,1.1,True,,,ISC,2014-05-03,09:39:08.28,36.6092,-97.7748,10.0,TUL,ML,3.6,0
604512268,,N23A,40.8947,-105.944,2458.0,BHZ,7.68,306.3,Pn,P,2014-05-03,2014-05-03 09:41:00.450,-0.0,True,,,ISC,2014-05-03,09:39:08.28,36.6092,-97.7748,10.0,TUL,ML,3.6,0
604512268,,O44A,40.1526,-88.4671,213.0,BHZ,8.12,61.4,Pn,Pn,2014-05-03,2014-05-03 09:41:06.350,0.1,True,,,ISC,2014-05-03,09:39:08.28,36.6092,-97.7748,10.0,TUL,ML,3.6,0
604512268,,L42A,42.004,-89.667,257.0,BHZ,8.28,46.9,Pn,Pn,2014-05-03,2014-05-03 09:41:09.080,0.7,True,,,ISC,2014-05-03,09:39:08.28,36.6092,-97.7748,10.0,TUL,ML,3.6,0
604512268,,TX31,29.3342,-103.6678,1025.0,BHZ,8.78,216.0,Pn,,2014-05-03,2014-05-03 09:41:14.720,-0.7,True,,,ISC,2014-05-03,09:39:08.28,36.6092,-97.7748,10.0,TUL,ML,3.6,0
604512268,,K22A,42.6507,-106.524,1686.0,BHZ,9.05,314.5,Pn,Pn,2014-05-03,2014-05-03 09:41:18.720,-0.4,True,,,ISC,2014-05-03,09:39:08.28,36.6092,-97.7748,10.0,TUL,ML,3.6,0
604512268,,SFIN,40.379,-87.0967,165.0,BHZ,9.18,62.6,Pn,P,2014-05-03,2014-05-03 09:41:22.070,1.4,True,,,ISC,2014-05-03,09:39:08.28,36.6092,-97.7748,10.0,TUL,ML,3.6,0
604512268,,SPMN,45.2246,-92.8037,311.0,BHZ,9.39,22.0,Pn,,2014-05-03,2014-05-03 09:41:23.600,-0.0,True,,,ISC,2014-05-03,09:39:08.28,36.6092,-97.7748,10.0,TUL,ML,3.6,0
604512268,,K43A,42.7044,-88.33200000000001,264.0,BHZ,9.49,47.2,Pn,Pn,2014-05-03,2014-05-03 09:41:25.550,0.6,True,,,ISC,2014-05-03,09:39:08.28,36.6092,-97.7748,10.0,TUL,ML,3.6,0
604512268,,Y49A,33.8577,-86.4119,362.0,BHZ,9.69,103.1,Pn,Pn,2014-05-03,2014-05-03 09:41:27.090,-0.7,True,,,ISC,2014-05-03,09:39:08.28,36.6092,-97.7748,10.0,TUL,ML,3.6,0
604512268,,U49A,36.5129,-85.7796,234.0,BHZ,9.65,87.0,Pn,Pn,2014-05-03,2014-05-03 09:41:27.410,0.2,True,,,ISC,2014-05-03,09:39:08.28,36.6092,-97.7748,10.0,TUL,ML,3.6,0
604512268,,I42A,43.8908,-88.9134,298.0,BHZ,9.93,40.2,Pn,,2014-05-03,2014-05-03 09:41:31.350,0.3,True,,,ISC,2014-05-03,09:39:08.28,36.6092,-97.7748,10.0,TUL,ML,3.6,0
604512268,,MSTX,33.9696,-102.7724,1167.0,BHE,4.86,238.7,Sb,Sb,2014-05-03,2014-05-03 09:41:35.990,3.8,True,,,ISC,2014-05-03,09:39:08.28,36.6092,-97.7748,10.0,TUL,ML,3.6,0
604512268,,G40A,45.2684,-90.2006,472.0,BHZ,10.37,31.1,Pn,Pn,2014-05-03,2014-05-03 09:41:36.700,-0.3,True,,,ISC,2014-05-03,09:39:08.28,36.6092,-97.7748,10.0,TUL,ML,3.6,0
604512268,,M47A,41.3594,-85.6214,283.0,BHZ,10.58,59.7,Pn,P,2014-05-03,2014-05-03 09:41:39.720,-0.2,True,,,ISC,2014-05-03,09:39:08.28,36.6092,-97.7748,10.0,TUL,ML,3.6,0
604512268,,P49A,39.5342,-84.7164,272.0,BHZ,10.7,70.2,Pn,P,2014-05-03,2014-05-03 09:41:41.610,0.0,True,,,ISC,2014-05-03,09:39:08.28,36.6092,-97.7748,10.0,TUL,ML,3.6,0
604512268,,H43A,44.4697,-87.7704,274.0,BHZ,10.93,41.0,Pn,Pn,2014-05-03,2014-05-03 09:41:43.480,-1.2,True,,,ISC,2014-05-03,09:39:08.28,36.6092,-97.7748,10.0,TUL,ML,3.6,0
604512268,,V51A,35.8033,-84.3511,243.0,BHZ,10.88,90.3,Pn,Pn,2014-05-03,2014-05-03 09:41:45.010,1.0,True,,,ISC,2014-05-03,09:39:08.28,36.6092,-97.7748,10.0,TUL,ML,3.6,0
604512268,,N49A,40.922,-84.1825,225.0,BHZ,11.45,63.8,Pn,P,2014-05-03,2014-05-03 09:41:50.470,-1.3,True,,,ISC,2014-05-03,09:39:08.28,36.6092,-97.7748,10.0,TUL,ML,3.6,0
604512268,,S51A,37.6392,-83.5935,286.0,BHZ,11.37,80.6,Pn,Pn,2014-05-03,2014-05-03 09:41:51.070,0.3,True,,,ISC,2014-05-03,09:39:08.28,36.6092,-97.7748,10.0,TUL,ML,3.6,0
604512268,,V52A,35.8417,-83.5959,328.0,BHZ,11.48,89.6,Pn,Pn,2014-05-03,2014-05-03 09:41:52.850,0.6,True,,,ISC,2014-05-03,09:39:08.28,36.6092,-97.7748,10.0,TUL,ML,3.6,0
604512268,,L48A,41.9438,-84.4329,369.0,BHZ,11.63,58.7,Pn,P,2014-05-03,2014-05-03 09:41:54.580,0.3,True,,,ISC,2014-05-03,09:39:08.28,36.6092,-97.7748,10.0,TUL,ML,3.6,0
604512268,,G45A,45.0404,-85.6571,284.0,BHZ,12.45,43.7,Pn,Pn,2014-05-03,2014-05-03 09:42:04.650,-0.8,True,,,ISC,2014-05-03,09:39:08.28,36.6092,-97.7748,10.0,TUL,ML,3.6,0
604512268,,D41A,47.0605,-88.5657,271.0,BHZ,12.49,30.4,Pn,Pn,2014-05-03,2014-05-03 09:42:04.700,-1.3,True,,,ISC,2014-05-03,09:39:08.28,36.6092,-97.7748,10.0,TUL,ML,3.6,0
604512268,,I47A,44.0193,-84.5096,269.0,BHZ,12.53,49.7,Pn,Pn,2014-05-03,2014-05-03 09:42:06.830,0.2,True,,,ISC,2014-05-03,09:39:08.28,36.6092,-97.7748,10.0,TUL,ML,3.6,0
604512268,,J48A,43.2986,-83.7849,195.0,BHZ,12.63,53.8,Pn,Pn,2014-05-03,2014-05-03 09:42:06.900,-1.1,True,,,ISC,2014-05-03,09:39:08.28,36.6092,-97.7748,10.0,TUL,ML,3.6,0
604512268,,N51A,40.9183,-82.3748,343.0,BHZ,12.76,65.6,Pn,Pn,2014-05-03,2014-05-03 09:42:09.550,-0.2,True,,,ISC,2014-05-03,09:39:08.28,36.6092,-97.7748,10.0,TUL,ML,3.6,0
604516267,,IKP,32.6501,-116.1095,906.0,H?Z,1.41,353.4,Pg,P,2014-05-04,2014-05-04 15:13:51.450,-0.0,True,,,ISC,2014-05-04,15:13:24.37,31.2494,-115.9187,14.4,MEX,MD,3.8,0
606915999,,K22A,42.6507,-106.524,1686.0,BHZ,1.29,227.1,Pg,,2014-05-05,2014-05-05 19:22:44.020,-0.3,True,,,ISC,2014-05-05,19:22:19.57,43.5383,-105.2417,0.0,IDC,ML,3.2,1
606915999,,H17A,44.3951,-110.5762,2400.0,BHZ,3.94,284.4,Pn,,2014-05-05,2014-05-05 19:23:23.840,2.2,True,,,ISC,2014-05-05,19:22:19.57,43.5383,-105.2417,0.0,IDC,ML,3.2,1
606915999,,O20A,40.1348,-108.2416,1915.0,BHZ,4.07,214.4,Pn,Pn,2014-05-05,2014-05-05 19:23:25.550,2.2,True,,,ISC,2014-05-05,19:22:19.57,43.5383,-105.2417,0.0,IDC,ML,3.2,1
604754303,,K22A,42.6507,-106.524,1686.0,BHZ,1.48,219.1,Pn,P,2014-05-05,2014-05-05 20:04:53.310,-1.1,True,,,ISC,2014-05-05,20:04:26.30,43.806999999999995,-105.2571,0.0,ANF,ML,3.6,1
604754303,,N23A,40.8947,-105.944,2458.0,BHZ,2.96,190.2,Pn,P,2014-05-05,2014-05-05 20:05:15.760,1.0,True,,,ISC,2014-05-05,20:04:26.30,43.806999999999995,-105.2571,0.0,ANF,ML,3.6,1
604754303,,H17A,44.3951,-110.5762,2400.0,BHZ,3.88,280.6,Pn,,2014-05-05,2014-05-05 20:05:28.520,1.1,True,,,ISC,2014-05-05,20:04:26.30,43.806999999999995,-105.2571,0.0,ANF,ML,3.6,1
604754303,,O20A,40.1348,-108.2416,1915.0,BHZ,4.29,212.2,Pn,P,2014-05-05,2014-05-05 20:05:33.370,0.3,True,,,ISC,2014-05-05,20:04:26.30,43.806999999999995,-105.2571,0.0,ANF,ML,3.6,1
604754303,,KSCO,39.0112,-102.6273,1382.0,BHZ,5.18,156.7,Pn,P,2014-05-05,2014-05-05 20:05:45.270,0.0,True,,,ISC,2014-05-05,20:04:26.30,43.806999999999995,-105.2571,0.0,ANF,ML,3.6,1
609949074,,TUL1,35.9104,-95.7919,256.0,BHZ,1.19,90.7,Pg,,2014-05-06,2014-05-06 06:08:32.140,-0.9,True,,,ISC,2014-05-06,06:08:10.23,35.9329,-97.2566,2.3,TUL,ML,3.2,0
609949074,,U32A,36.3795,-99.0014,525.0,BHZ,1.48,288.0,Pn,Pn,2014-05-06,2014-05-06 06:08:37.590,-0.3,True,,,ISC,2014-05-06,06:08:10.23,35.9329,-97.2566,2.3,TUL,ML,3.2,0
609949074,,W39A,35.196,-93.78399999999999,162.0,BHZ,2.92,103.5,Pn,P,2014-05-06,2014-05-06 06:08:58.200,0.5,True,,,ISC,2014-05-06,06:08:10.23,35.9329,-97.2566,2.3,TUL,ML,3.2,0
609949074,,U40A,36.3563,-92.8535,374.0,BHZ,3.59,81.9,Pn,,2014-05-06,2014-05-06 06:09:07.080,0.2,True,,,ISC,2014-05-06,06:08:10.23,35.9329,-97.2566,2.3,TUL,ML,3.2,0
609949074,,ABTX,32.6238,-99.6431,502.0,BHZ,3.85,211.6,Pn,Pn,2014-05-06,2014-05-06 06:09:10.590,0.1,True,,,ISC,2014-05-06,06:08:10.23,35.9329,-97.2566,2.3,TUL,ML,3.2,0
609949074,,X40A,34.4873,-92.8342,158.0,BHZ,3.9,110.4,Pn,Pn,2014-05-06,2014-05-06 06:09:11.170,0.1,True,,,ISC,2014-05-06,06:08:10.23,35.9329,-97.2566,2.3,TUL,ML,3.2,0
609949074,,W41B,35.1736,-92.2479,95.0,BHZ,4.15,99.1,Pn,P,2014-05-06,2014-05-06 06:09:15.050,0.4,True,,,ISC,2014-05-06,06:08:10.23,35.9329,-97.2566,2.3,TUL,ML,3.2,0
609949074,,Z41A,33.2577,-92.803,62.0,BHN,4.54,124.7,Sn,S,2014-05-06,2014-05-06 06:10:11.800,-1.5,True,,,ISC,2014-05-06,06:08:10.23,35.9329,-97.2566,2.3,TUL,ML,3.2,0
604514827,,ISA,35.6628,-118.47399999999999,873.0,BHZ,0.23,335.2,Pg,P,2014-05-06,2014-05-06 10:48:23.850,-0.3,True,,,ISC,2014-05-06,10:48:19.33,35.4539,-118.3555,10.8,ANF,ML,3.6,0
604514827,,EDW2,34.8811,-117.9939,772.0,BHZ,0.64,152.5,Pg,P,2014-05-06,2014-05-06 10:48:31.390,-0.4,True,,,ISC,2014-05-06,10:48:19.33,35.4539,-118.3555,10.8,ANF,ML,3.6,0
604514827,,VES,35.8409,-119.0847,154.0,BHZ,0.71,303.2,Pg,P,2014-05-06,2014-05-06 10:48:32.990,-0.0,True,,,ISC,2014-05-06,10:48:19.33,35.4539,-118.3555,10.8,ANF,ML,3.6,0
604514827,,OSI,34.6145,-118.7235,718.0,BHZ,0.89,199.9,Pg,Pg,2014-05-06,2014-05-06 10:48:35.630,-0.9,True,,,ISC,2014-05-06,10:48:19.33,35.4539,-118.3555,10.8,ANF,ML,3.6,0
604514827,,CWC,36.4399,-118.0802,1595.0,HHZ,1.01,12.7,Pg,,2014-05-06,2014-05-06 10:48:38.210,-0.6,True,,,ISC,2014-05-06,10:48:19.33,35.4539,-118.3555,10.8,ANF,ML,3.6,0
604514827,,ADO,34.5505,-117.4339,908.0,HHZ,1.18,139.7,Pb,,2014-05-06,2014-05-06 10:48:41.370,-0.4,True,,,ISC,2014-05-06,10:48:19.33,35.4539,-118.3555,10.8,ANF,ML,3.6,0
604514827,,VOG,36.321,-119.3823,90.0,BHZ,1.2,316.4,Pn,P,2014-05-06,2014-05-06 10:48:41.730,-0.3,True,,,ISC,2014-05-06,10:48:19.33,35.4539,-118.3555,10.8,ANF,ML,3.6,0
604514827,,RRX,34.8753,-116.9968,439.0,BHZ,1.25,117.0,Pn,P,2014-05-06,2014-05-06 10:48:42.690,-0.1,True,,,ISC,2014-05-06,10:48:19.33,35.4539,-118.3555,10.8,ANF,ML,3.6,0
604514827,,GSC,35.3018,-116.8057,1000.0,BHZ,1.28,96.4,Pn,P,2014-05-06,2014-05-06 10:48:42.850,-0.3,True,,,ISC,2014-05-06,10:48:19.33,35.4539,-118.3555,10.8,ANF,ML,3.6,0
604514827,,SBC,34.4417,-119.7133,90.0,BHZ,1.5,228.2,Pb,Pg,2014-05-06,2014-05-06 10:48:48.020,0.8,True,,,ISC,2014-05-06,10:48:19.33,35.4539,-118.3555,10.8,ANF,ML,3.6,0
604514827,,TIN,37.0542,-118.2301,1197.0,BHZ,1.6,3.6,Pb,Pb,2014-05-06,2014-05-06 10:48:48.990,-0.0,True,,,ISC,2014-05-06,10:48:19.33,35.4539,-118.3555,10.8,ANF,ML,3.6,0
604514827,,FMP,33.7126,-118.2938,89.0,BHZ,1.74,178.3,Pb,Pg,2014-05-06,2014-05-06 10:48:52.130,0.9,True,,,ISC,2014-05-06,10:48:19.33,35.4539,-118.3555,10.8,ANF,ML,3.6,0
604514827,,TUQ,35.4358,-115.9239,1350.0,BHZ,1.98,89.8,Pn,P,2014-05-06,2014-05-06 10:48:52.510,-0.5,True,,,ISC,2014-05-06,10:48:19.33,35.4539,-118.3555,10.8,ANF,ML,3.6,0
604514827,,HEC,34.8294,-116.335,920.0,BHZ,1.77,110.0,Pg,Pg,2014-05-06,2014-05-06 10:48:52.630,-0.6,True,,,ISC,2014-05-06,10:48:19.33,35.4539,-118.3555,10.8,ANF,ML,3.6,0
604514827,,PFO,33.6117,-116.4594,1259.0,BHZ,2.41,139.0,Pn,P,2014-05-06,2014-05-06 10:48:58.970,0.1,True,,,ISC,2014-05-06,10:48:19.33,35.4539,-118.3555,10.8,ANF,ML,3.6,0
604514827,,MLAC,37.6302,-118.8361,2162.0,HHZ,2.21,350.0,Pb,,2014-05-06,2014-05-06 10:48:59.280,-0.1,True,,,ISC,2014-05-06,10:48:19.33,35.4539,-118.3555,10.8,ANF,ML,3.6,0
604514827,,109C,32.8889,-117.1051,150.0,BHZ,2.76,157.6,Pn,Pn,2014-05-06,2014-05-06 10:49:01.060,-2.5,True,,,ISC,2014-05-06,10:48:19.33,35.4539,-118.3555,10.8,ANF,ML,3.6,0
604514827,,IRM,34.1574,-115.1451,567.0,BHZ,2.94,115.2,Pn,P,2014-05-06,2014-05-06 10:49:05.480,-0.6,True,,,ISC,2014-05-06,10:48:19.33,35.4539,-118.3555,10.8,ANF,ML,3.6,0
604514827,,MONP2,32.891999999999996,-116.4223,1875.0,BHZ,3.02,147.4,Pn,P,2014-05-06,2014-05-06 10:49:07.290,0.0,True,,,ISC,2014-05-06,10:48:19.33,35.4539,-118.3555,10.8,ANF,ML,3.6,0
604514827,,NEE2,34.7676,-114.6188,271.0,BHZ,3.14,101.5,Pn,P,2014-05-06,2014-05-06 10:49:07.820,-0.9,True,,,ISC,2014-05-06,10:48:19.33,35.4539,-118.3555,10.8,ANF,ML,3.6,0
604514827,,Y12C,33.7503,-114.5238,196.0,BHZ,3.59,117.2,Pn,Pn,2014-05-06,2014-05-06 10:49:14.700,-0.2,True,,,ISC,2014-05-06,10:48:19.33,35.4539,-118.3555,10.8,ANF,ML,3.6,0
604514827,,W13A,35.099000000000004,-113.8854,1988.2,BHZ,3.67,94.2,Pn,Pn,2014-05-06,2014-05-06 10:49:15.950,-0.4,True,,,ISC,2014-05-06,10:48:19.33,35.4539,-118.3555,10.8,ANF,ML,3.6,0
604514827,,R11A,38.3489,-115.5854,1756.0,BHZ,3.64,36.7,Pn,Pn,2014-05-06,2014-05-06 10:49:17.040,1.2,True,,,ISC,2014-05-06,10:48:19.33,35.4539,-118.3555,10.8,ANF,ML,3.6,0
604514827,,GLA,33.0515,-114.8271,610.0,BHZ,3.78,128.4,Pn,Pn,2014-05-06,2014-05-06 10:49:18.980,1.4,True,,,ISC,2014-05-06,10:48:19.33,35.4539,-118.3555,10.8,ANF,ML,3.6,0
604514827,,SNCC,33.2479,-119.5244,275.0,BHE,2.4,204.1,Sn,S,2014-05-06,2014-05-06 10:49:28.080,-0.0,True,,,ISC,2014-05-06,10:48:19.33,35.4539,-118.3555,10.8,ANF,ML,3.6,0
604514827,,Y14A,33.9383,-113.0048,730.7,BHZ,4.66,107.4,Pn,,2014-05-06,2014-05-06 10:49:29.400,-0.3,True,,,ISC,2014-05-06,10:48:19.33,35.4539,-118.3555,10.8,ANF,ML,3.6,0
604514827,,U15A,36.428000000000004,-112.2915,2489.0,BHZ,5.01,77.1,Pn,,2014-05-06,2014-05-06 10:49:35.980,1.2,True,,,ISC,2014-05-06,10:48:19.33,35.4539,-118.3555,10.8,ANF,ML,3.6,0
604514827,,X16A,34.4178,-111.4411,1759.4,BHZ,5.77,98.3,Pn,Pn,2014-05-06,2014-05-06 10:49:45.870,0.7,True,,,ISC,2014-05-06,10:48:19.33,35.4539,-118.3555,10.8,ANF,ML,3.6,0
604514827,,X18A,34.5293,-109.9501,1751.0,BHZ,6.96,95.2,Pn,Pn,2014-05-06,2014-05-06 10:50:01.050,-0.4,True,,,ISC,2014-05-06,10:48:19.33,35.4539,-118.3555,10.8,ANF,ML,3.6,0
606916051,,K22A,42.6507,-106.524,1686.0,BHZ,1.38,222.8,Pg,,2014-05-06,2014-05-06 19:10:06.470,-0.8,True,,,ISC,2014-05-06,19:09:40.76,43.673,-105.2519,0.0,IDC,mb,2.7,1
606916051,,H17A,44.3951,-110.5762,2400.0,BHZ,3.91,282.5,Pn,,2014-05-06,2014-05-06 19:10:43.000,0.7,True,,,ISC,2014-05-06,19:09:40.76,43.673,-105.2519,0.0,IDC,mb,2.7,1
606916051,,O20A,40.1348,-108.2416,1915.0,BHZ,4.18,213.3,Pn,,2014-05-06,2014-05-06 19:10:47.320,1.3,True,,,ISC,2014-05-06,19:09:40.76,43.673,-105.2519,0.0,IDC,mb,2.7,1
606916051,,KSCO,39.0112,-102.6273,1382.0,BHZ,5.06,156.1,Pn,,2014-05-06,2014-05-06 19:10:57.550,-0.4,True,,,ISC,2014-05-06,19:09:40.76,43.673,-105.2519,0.0,IDC,mb,2.7,1
604516534,,ISA,35.6628,-118.47399999999999,873.0,BHZ,4.67,130.4,Pn,,2014-05-06,2014-05-06 21:41:01.350,0.6,True,,,ISC,2014-05-06,21:39:49.86,38.773,-122.8373,7.6,IDC,ML,3.6,0
604516534,,PFO,33.6117,-116.4594,1259.0,BHZ,7.29,133.0,Pn,,2014-05-06,2014-05-06 21:41:37.610,0.8,True,,,ISC,2014-05-06,21:39:49.86,38.773,-122.8373,7.6,IDC,ML,3.6,0
607337043,,IKP,32.6501,-116.1095,906.0,H?Z,1.43,353.3,Pb,P,2014-05-07,2014-05-07 13:31:26.860,0.2,True,,,ISC,2014-05-07,13:31:00.14,31.2295,-115.9111,13.3,ECX,ML,3.1,0
607337043,,214A,31.9559,-112.8115,543.0,B??,2.74,73.9,Pn,P,2014-05-07,2014-05-07 13:31:44.070,0.2,True,,,ISC,2014-05-07,13:31:00.14,31.2295,-115.9111,13.3,ECX,ML,3.1,0
604540282,,TUL1,35.9104,-95.7919,256.0,BHZ,1.17,112.2,Pb,,2014-05-07,2014-05-07 18:57:25.110,-1.3,True,,,ISC,2014-05-07,18:57:04.14,36.3595,-97.1248,10.0,TUL,ML,3.2,0
604540282,,U32A,36.3795,-99.0014,525.0,BHZ,1.52,271.3,Pn,,2014-05-07,2014-05-07 18:57:30.310,-1.0,True,,,ISC,2014-05-07,18:57:04.14,36.3595,-97.1248,10.0,TUL,ML,3.2,0
604540282,,X37A,34.5892,-95.3713,207.0,BHZ,2.27,140.5,Pn,,2014-05-07,2014-05-07 18:57:42.920,1.2,True,,,ISC,2014-05-07,18:57:04.14,36.3595,-97.1248,10.0,TUL,ML,3.2,0
604540282,,W39A,35.196,-93.78399999999999,162.0,BHZ,2.95,112.2,Pn,,2014-05-07,2014-05-07 18:57:51.460,0.4,True,,,ISC,2014-05-07,18:57:04.14,36.3595,-97.1248,10.0,TUL,ML,3.2,0
604540282,,U40A,36.3563,-92.8535,374.0,BHZ,3.45,88.8,Pn,,2014-05-07,2014-05-07 18:57:57.950,0.0,True,,,ISC,2014-05-07,18:57:04.14,36.3595,-97.1248,10.0,TUL,ML,3.2,0
604540282,,X40A,34.4873,-92.8342,158.0,BHZ,3.97,116.8,Pn,P,2014-05-07,2014-05-07 18:58:04.820,-0.3,True,,,ISC,2014-05-07,18:57:04.14,36.3595,-97.1248,10.0,TUL,ML,3.2,0
604540282,,W41B,35.1736,-92.2479,95.0,BHZ,4.14,105.2,Pn,P,2014-05-07,2014-05-07 18:58:07.310,-0.1,True,,,ISC,2014-05-07,18:57:04.14,36.3595,-97.1248,10.0,TUL,ML,3.2,0
604540282,,ABTX,32.6238,-99.6431,502.0,BHZ,4.27,209.9,Pn,,2014-05-07,2014-05-07 18:58:08.560,-0.6,True,,,ISC,2014-05-07,18:57:04.14,36.3595,-97.1248,10.0,TUL,ML,3.2,0
604540282,,WHTX,31.9913,-97.4561,190.0,BHZ,4.37,183.7,Pn,,2014-05-07,2014-05-07 18:58:10.050,-0.5,True,,,ISC,2014-05-07,18:57:04.14,36.3595,-97.1248,10.0,TUL,ML,3.2,0
604540282,,BGNE,41.4083,-98.1502,573.0,BHZ,5.11,351.3,Pn,,2014-05-07,2014-05-07 18:58:19.310,-1.4,True,,,ISC,2014-05-07,18:57:04.14,36.3595,-97.1248,10.0,TUL,ML,3.2,0
604540282,,Z41A,33.2577,-92.803,62.0,BHN,4.71,129.8,Sn,S,2014-05-07,2014-05-07 18:59:09.590,-0.4,True,,,ISC,2014-05-07,18:57:04.14,36.3595,-97.1248,10.0,TUL,ML,3.2,0
604540296,,TUL1,35.9104,-95.7919,256.0,BHZ,1.81,112.4,Pn,,2014-05-08,2014-05-08 04:33:16.950,0.2,True,,,ISC,2014-05-08,04:32:45.50,36.6198,-97.852,10.0,,,,0
604540296,,W39A,35.196,-93.78399999999999,162.0,BHZ,3.59,112.1,Pn,P,2014-05-08,2014-05-08 04:33:41.870,0.6,True,,,ISC,2014-05-08,04:32:45.50,36.6198,-97.852,10.0,,,,0
604540296,,U40A,36.3563,-92.8535,374.0,BHZ,4.04,92.3,Pn,,2014-05-08,2014-05-08 04:33:47.590,0.2,True,,,ISC,2014-05-08,04:32:45.50,36.6198,-97.852,10.0,,,,0
604540296,,ABTX,32.6238,-99.6431,502.0,BHZ,4.25,200.8,Pn,Pn,2014-05-08,2014-05-08 04:33:50.070,-0.3,True,,,ISC,2014-05-08,04:32:45.50,36.6198,-97.852,10.0,,,,0
604540296,,KSCO,39.0112,-102.6273,1382.0,BHZ,4.47,303.7,Pn,,2014-05-08,2014-05-08 04:33:53.660,0.2,True,,,ISC,2014-05-08,04:32:45.50,36.6198,-97.852,10.0,,,,0
604540296,,X40A,34.4873,-92.8342,158.0,BHZ,4.61,116.0,Pn,,2014-05-08,2014-05-08 04:33:55.390,0.1,True,,,ISC,2014-05-08,04:32:45.50,36.6198,-97.852,10.0,,,,0
604540296,,BGNE,41.4083,-98.1502,573.0,BHZ,4.79,357.3,Pn,,2014-05-08,2014-05-08 04:33:57.870,0.2,True,,,ISC,2014-05-08,04:32:45.50,36.6198,-97.852,10.0,,,,0
604540296,,MSTX,33.9696,-102.7724,1167.0,BHZ,4.81,238.1,Pn,Pn,2014-05-08,2014-05-08 04:33:58.260,0.1,True,,,ISC,2014-05-08,04:32:45.50,36.6198,-97.852,10.0,,,,0
604540302,,FMP,33.7126,-118.2938,89.0,HHZ,0.25,201.4,Pg,,2014-05-08,2014-05-08 06:39:30.200,-0.2,True,,,ISC,2014-05-08,06:39:24.58,33.9501,-118.1827,18.1,ANF,ML,3.4,0
604540302,,OSI,34.6145,-118.7235,718.0,BHZ,0.8,326.1,Pb,,2014-05-08,2014-05-08 06:39:39.770,-0.2,True,,,ISC,2014-05-08,06:39:24.58,33.9501,-118.1827,18.1,ANF,ML,3.4,0
604540302,,ADO,34.5505,-117.4339,908.0,HHZ,0.86,45.8,Pb,,2014-05-08,2014-05-08 06:39:40.990,-0.1,True,,,ISC,2014-05-08,06:39:24.58,33.9501,-118.1827,18.1,ANF,ML,3.4,0
604540302,,EDW2,34.8811,-117.9939,772.0,BHZ,0.94,9.5,Pb,P,2014-05-08,2014-05-08 06:39:41.890,-0.5,True,,,ISC,2014-05-08,06:39:24.58,33.9501,-118.1827,18.1,ANF,ML,3.4,0
604540302,,SCI2,32.9799,-118.54700000000001,199.0,BHZ,1.01,197.6,Pb,P,2014-05-08,2014-05-08 06:39:43.120,-0.5,True,,,ISC,2014-05-08,06:39:24.58,33.9501,-118.1827,18.1,ANF,ML,3.4,0
604540302,,SCZ2,33.9954,-119.6351,440.0,BHZ,1.21,272.5,Pn,Pb,2014-05-08,2014-05-08 06:39:46.670,0.1,True,,,ISC,2014-05-08,06:39:24.58,33.9501,-118.1827,18.1,ANF,ML,3.4,0
604540302,,SNCC,33.2479,-119.5244,275.0,BHZ,1.32,238.3,Pn,P,2014-05-08,2014-05-08 06:39:47.190,-0.9,True,,,ISC,2014-05-08,06:39:24.58,33.9501,-118.1827,18.1,ANF,ML,3.4,0
604540302,,109C,32.8889,-117.1051,150.0,BHZ,1.39,139.3,Pn,P,2014-05-08,2014-05-08 06:39:47.920,-1.1,True,,,ISC,2014-05-08,06:39:24.58,33.9501,-118.1827,18.1,ANF,ML,3.4,0
604540302,,SBC,34.4417,-119.7133,90.0,BHZ,1.36,291.6,Pn,P,2014-05-08,2014-05-08 06:39:48.050,-0.6,True,,,ISC,2014-05-08,06:39:24.58,33.9501,-118.1827,18.1,ANF,ML,3.4,0
604540302,,CPE,32.8889,-117.1051,150.0,HHZ,1.39,139.3,Pn,,2014-05-08,2014-05-08 06:39:48.100,-1.0,True,,,ISC,2014-05-08,06:39:24.58,33.9501,-118.1827,18.1,ANF,ML,3.4,0
604540302,,RRX,34.8753,-116.9968,439.0,HHZ,1.35,46.4,Pb,,2014-05-08,2014-05-08 06:39:49.790,0.5,True,,,ISC,2014-05-08,06:39:24.58,33.9501,-118.1827,18.1,ANF,ML,3.4,0
